admin_id,population,source
MX-BCN,3343933,ghs-pop-e2020
MX-BCS,990000,ghs-pop-e2020
MX-CAM,934051,ghs-pop-e2020
MX-CHH,3611836,ghs-pop-e2020
MX-CHP,6014016,ghs-pop-e2020
MX-COA,3078599,ghs-pop-e2020
MX-COL,788964,ghs-pop-e2020
MX-DIF,8015397,ghs-pop-e2020
MX-DUR,1974167,ghs-pop-e2020
MX-GRO,3921348,ghs-pop-e2020
MX-GUA,6397677,ghs-pop-e2020
MX-HID,3381600,ghs-pop-e2020
MX-JAL,8038105,ghs-pop-e2020
MX-MEX,16344238,ghs-pop-e2020
MX-MIC,5130746,ghs-pop-e2020
MX-MOR,2007151,ghs-pop-e2020
MX-NAY,1379573,ghs-pop-e2020
MX-NLE,5255078,ghs-pop-e2020
MX-OAX,4499518,ghs-pop-e2020
MX-PUE,6344441,ghs-pop-e2020
MX-QUE,2181257,ghs-pop-e2020
MX-ROO,1579389,ghs-pop-e2020
MX-SIN,2999363,ghs-pop-e2020
MX-SLP,2865610,ghs-pop-e2020
MX-SON,3116213,ghs-pop-e2020
MX-TAB,2732943,ghs-pop-e2020
MX-TAM,3524469,ghs-pop-e2020
MX-TLA,1348726,ghs-pop-e2020
MX-VER,8534473,ghs-pop-e2020
MX-YUC,2164709,ghs-pop-e2020
MX-ZAC,1779288,ghs-pop-e2020
MY-JO,3801178,ghs-pop-e2020
MY-KD,2102963,ghs-pop-e2020
MY-KE,1589533,ghs-pop-e2020
MY-KL,2325196,ghs-pop-e2020
MY-LA,81529,ghs-pop-e2020
MY-ME,917222,ghs-pop-e2020
MY-NS,1063544,ghs-pop-e2020
MY-PA,1630193,ghs-pop-e2020
MY-PE,2607378,ghs-pop-e2020
MY-PP,1661939,ghs-pop-e2020
MY-PR,234808,ghs-pop-e2020
MY-PU,71964,ghs-pop-e2020
MY-SA,3711354,ghs-pop-e2020
MY-SE,7202422,ghs-pop-e2020
MY-SR,2667783,ghs-pop-e2020
MY-TR,1078971,ghs-pop-e2020
MZ-CD,2170047,ghs-pop-e2020
MZ-GA,1521694,ghs-pop-e2020
MZ-IN,1506791,ghs-pop-e2020
MZ-MA,2379806,ghs-pop-e2020
MZ-MC,2894024,ghs-pop-e2020
MZ-MP,815895,ghs-pop-e2020
MZ-NA,5925115,ghs-pop-e2020
MZ-NS,2119601,ghs-pop-e2020
MZ-SO,2416256,ghs-pop-e2020
MZ-TE,3452711,ghs-pop-e2020
MZ-ZA,5860940,ghs-pop-e2020
NA-CA,114726,ghs-pop-e2020
NA-ER,202641,ghs-pop-e2020
NA-HA,96544,ghs-pop-e2020
NA-KA,94178,ghs-pop-e2020
NA-KH,413158,ghs-pop-e2020
NA-KU,109627,ghs-pop-e2020
NA-OD,160054,ghs-pop-e2020
NA-OH,78553,ghs-pop-e2020
NA-OK,253471,ghs-pop-e2020
NA-ON,202555,ghs-pop-e2020
NA-OS,274169,ghs-pop-e2020
NA-OT,215643,ghs-pop-e2020
NA-OW,279060,ghs-pop-e2020
NC-IL,7820,ghs-pop-e2020
NC-NO,37809,ghs-pop-e2020
NC-SU,219936,ghs-pop-e2020
NE-AG,684091,ghs-pop-e2020
NE-DI,911647,ghs-pop-e2020
NE-DO,2666845,ghs-pop-e2020
NE-MA,4683419,ghs-pop-e2020
NE-NI,1357633,ghs-pop-e2020
NE-TA,5036207,ghs-pop-e2020
NE-TI,3678875,ghs-pop-e2020
NE-ZI,5328638,ghs-pop-e2020
NG-AB,4400619,ghs-pop-e2020
NG-AD,4551439,ghs-pop-e2020
NG-AK,6387390,ghs-pop-e2020
NG-AN,6721499,ghs-pop-e2020
NG-BA,7059020,ghs-pop-e2020
NG-BE,6194687,ghs-pop-e2020
NG-BO,6236455,ghs-pop-e2020
NG-BY,2483989,ghs-pop-e2020
NG-CR,4012299,ghs-pop-e2020
NG-DE,6321405,ghs-pop-e2020
NG-EB,3328354,ghs-pop-e2020
NG-ED,4587375,ghs-pop-e2020
NG-EK,3583610,ghs-pop-e2020
NG-EN,4786561,ghs-pop-e2020
NG-FC,2804739,ghs-pop-e2020
NG-GO,3569010,ghs-pop-e2020
NG-IM,5823329,ghs-pop-e2020
NG-JI,6252409,ghs-pop-e2020
NG-KD,8518873,ghs-pop-e2020
NG-KE,4819852,ghs-pop-e2020
NG-KN,13896465,ghs-pop-e2020
NG-KO,5132776,ghs-pop-e2020
NG-KT,8452074,ghs-pop-e2020
NG-KW,3384750,ghs-pop-e2020
NG-LA,11796594,ghs-pop-e2020
NG-NA,2703522,ghs-pop-e2020
NG-NI,5963436,ghs-pop-e2020
NG-OG,5584190,ghs-pop-e2020
NG-ON,4962908,ghs-pop-e2020
NG-OS,5024754,ghs-pop-e2020
NG-OY,8208181,ghs-pop-e2020
NG-PL,4579038,ghs-pop-e2020
NG-RI,8347678,ghs-pop-e2020
NG-SO,5447804,ghs-pop-e2020
NG-TA,3285065,ghs-pop-e2020
NG-YO,3599619,ghs-pop-e2020
NG-ZA,4825683,ghs-pop-e2020
NI-AN,539833,ghs-pop-e2020
NI-AS,356522,ghs-pop-e2020
NI-BO,175223,ghs-pop-e2020
NI-CA,189568,ghs-pop-e2020
NI-CI,414389,ghs-pop-e2020
NI-CO,164330,ghs-pop-e2020
NI-ES,248166,ghs-pop-e2020
NI-GR,182417,ghs-pop-e2020
NI-JI,545256,ghs-pop-e2020
NI-LE,383393,ghs-pop-e2020
NI-MD,172694,ghs-pop-e2020
NI-MN,1699976,ghs-pop-e2020
NI-MS,359072,ghs-pop-e2020
NI-MT,672861,ghs-pop-e2020
NI-NS,279858,ghs-pop-e2020
NI-RI,151753,ghs-pop-e2020
NI-SJ,140732,ghs-pop-e2020
NL-DR,511651,ghs-pop-e2020
NL-FL,433440,ghs-pop-e2020
NL-FR,667112,ghs-pop-e2020
NL-GE,2093603,ghs-pop-e2020
NL-GR,560592,ghs-pop-e2020
NL-LI,1094107,ghs-pop-e2020
NL-NB,2567504,ghs-pop-e2020
NL-NH,2840708,ghs-pop-e2020
NL-OV,1174998,ghs-pop-e2020
NL-UT,1395877,ghs-pop-e2020
NL-XA,501827,level-median
NL-ZE,369297,ghs-pop-e2020
NO-AA,110416,ghs-pop-e2020
NO-AK,606389,ghs-pop-e2020
NO-AS,291844,ghs-pop-e2020
NO-BU,275243,ghs-pop-e2020
NO-FI,62875,ghs-pop-e2020
NO-HE,195068,ghs-pop-e2020
NO-HO,467558,ghs-pop-e2020
NO-MR,210618,ghs-pop-e2020
NO-NO,205125,ghs-pop-e2020
NO-NT,126081,ghs-pop-e2020
NO-OP,191595,ghs-pop-e2020
NO-OS,664859,ghs-pop-e2020
NO-RO,456624,ghs-pop-e2020
NO-SO,91656,ghs-pop-e2020
NO-SR,303892,ghs-pop-e2020
NO-TE,170526,ghs-pop-e2020
NO-TR,133344,ghs-pop-e2020
NO-VA,175124,ghs-pop-e2020
NO-VE,237333,ghs-pop-e2020
NP-CE,11383307,ghs-pop-e2020
NP-EA,6611183,ghs-pop-e2020
NP-FW,3442150,ghs-pop-e2020
NP-MW,3221087,ghs-pop-e2020
NP-WE,4705437,ghs-pop-e2020
NR-AN,366,ghs-pop-e2020
NR-AI,1023,ghs-pop-e2020
NR-NT,508,ghs-pop-e2020
NR-BA,396,ghs-pop-e2020
NR-BO,591,ghs-pop-e2020
NR-BU,1514,ghs-pop-e2020
NR-DE,883,ghs-pop-e2020
NR-EW,561,ghs-pop-e2020
NR-IJ,132,ghs-pop-e2020
NR-ME,1024,ghs-pop-e2020
NR-NB,255,ghs-pop-e2020
NR-NI,414,ghs-pop-e2020
NR-UA,268,ghs-pop-e2020
NR-YA,880,ghs-pop-e2020
NZ-AUK,1677586,ghs-pop-e2020
NZ-BOP,289415,ghs-pop-e2020
NZ-CAN,645617,ghs-pop-e2020
NZ-CIT,527,ghs-pop-e2020
NZ-GIS,45148,ghs-pop-e2020
NZ-HKB,168068,ghs-pop-e2020
NZ-MBH,46374,ghs-pop-e2020
NZ-MWT,245198,ghs-pop-e2020
NZ-NOI,501827,level-median
NZ-NSN,51182,ghs-pop-e2020
NZ-NTL,155982,ghs-pop-e2020
NZ-OTA,206806,ghs-pop-e2020
NZ-SOI,501827,level-median
NZ-STL,103668,ghs-pop-e2020
NZ-TAS,51354,ghs-pop-e2020
NZ-TKI,123344,ghs-pop-e2020
NZ-WGN,521279,ghs-pop-e2020
NZ-WKO,464937,ghs-pop-e2020
NZ-WTC,31399,ghs-pop-e2020
OM-ABN,872987,ghs-pop-e2020
OM-ABS,449246,ghs-pop-e2020
OM-ADD,402069,ghs-pop-e2020
OM-ALB,103772,ghs-pop-e2020
OM-ALD,207398,ghs-pop-e2020
OM-ALW,74180,ghs-pop-e2020
OM-ASN,177683,ghs-pop-e2020
OM-ASS,133883,ghs-pop-e2020
OM-DHO,515660,ghs-pop-e2020
OM-MUM,37447,ghs-pop-e2020
OM-MUS,1522973,ghs-pop-e2020
PA-BT,164499,ghs-pop-e2020
PA-CH,485045,ghs-pop-e2020
PA-CL,268469,ghs-pop-e2020
PA-CO,284133,ghs-pop-e2020
PA-DA,56243,ghs-pop-e2020
PA-EM,11425,ghs-pop-e2020
PA-HE,118641,ghs-pop-e2020
PA-KY,12603,ghs-pop-e2020
PA-NB,209516,ghs-pop-e2020
PA-PA,1629429,ghs-pop-e2020
PA-PO,593340,ghs-pop-e2020
PA-SA,95167,ghs-pop-e2020
PA-VE,246369,ghs-pop-e2020
PE-AMA,403858,ghs-pop-e2020
PE-ANC,1118869,ghs-pop-e2020
PE-APU,411311,ghs-pop-e2020
PE-ARE,1432942,ghs-pop-e2020
PE-AYA,740714,ghs-pop-e2020
PE-CAJ,1529364,ghs-pop-e2020
PE-CAL,941992,ghs-pop-e2020
PE-CUS,1329558,ghs-pop-e2020
PE-HUC,866756,ghs-pop-e2020
PE-HUV,519823,ghs-pop-e2020
PE-ICA,823978,ghs-pop-e2020
PE-JUN,1493320,ghs-pop-e2020
PE-LAL,1996567,ghs-pop-e2020
PE-LAM,1304301,ghs-pop-e2020
PE-LIA,994082,ghs-pop-e2020
PE-LIM,9806851,ghs-pop-e2020
PE-LOR,1104238,ghs-pop-e2020
PE-MDD,160615,ghs-pop-e2020
PE-MOQ,187699,ghs-pop-e2020
PE-PAS,330934,ghs-pop-e2020
PE-PIU,1945230,ghs-pop-e2020
PE-PUN,1480432,ghs-pop-e2020
PE-SAM,933137,ghs-pop-e2020
PE-TAC,380266,ghs-pop-e2020
PE-TUM,234110,ghs-pop-e2020
PE-UCA,467537,ghs-pop-e2020
PF-IA,5364,ghs-pop-e2020
PF-ID,193679,ghs-pop-e2020
PF-IM,6990,ghs-pop-e2020
PF-IS,25932,ghs-pop-e2020
PF-IT,6634,ghs-pop-e2020
PG-CPK,608771,ghs-pop-e2020
PG-CPM,273230,ghs-pop-e2020
PG-EBR,307187,ghs-pop-e2020
PG-EHG,780168,ghs-pop-e2020
PG-EPW,675992,ghs-pop-e2020
PG-ESW,537896,ghs-pop-e2020
PG-GPK,131975,ghs-pop-e2020
PG-HLA,618228,ghs-pop-e2020
PG-JWK,583320,ghs-pop-e2020
PG-MBA,278208,ghs-pop-e2020
PG-MPL,761602,ghs-pop-e2020
PG-MPM,587391,ghs-pop-e2020
PG-MRL,39782,ghs-pop-e2020
PG-NAC,467655,ghs-pop-e2020
PG-NIK,157487,ghs-pop-e2020
PG-NPP,226005,ghs-pop-e2020
PG-NSB,276109,ghs-pop-e2020
PG-SAN,264816,ghs-pop-e2020
PG-SHM,727314,ghs-pop-e2020
PG-WBK,279018,ghs-pop-e2020
PG-WHM,486908,ghs-pop-e2020
PG-WPD,205383,ghs-pop-e2020
PH-ABR,259973,ghs-pop-e2020
PH-AGN,774775,ghs-pop-e2020
PH-AGS,872131,ghs-pop-e2020
PH-AKL,610200,ghs-pop-e2020
PH-ALB,1363226,ghs-pop-e2020
PH-ANT,587465,ghs-pop-e2020
PH-APA,153163,ghs-pop-e2020
PH-AUR,239626,ghs-pop-e2020
PH-BAN,757660,ghs-pop-e2020
PH-BAS,153892,ghs-pop-e2020
PH-BEN,934731,ghs-pop-e2020
PH-BIL,170366,ghs-pop-e2020
PH-BOH,1264442,ghs-pop-e2020
PH-BTG,2902126,ghs-pop-e2020
PH-BTN,16506,ghs-pop-e2020
PH-BUK,1801846,ghs-pop-e2020
PH-BUL,3631169,ghs-pop-e2020
PH-CAG,1320651,ghs-pop-e2020
PH-CAM,78597,ghs-pop-e2020
PH-CAN,624270,ghs-pop-e2020
PH-CAP,784099,ghs-pop-e2020
PH-CAS,2293394,ghs-pop-e2020
PH-CAT,267347,ghs-pop-e2020
PH-CAV,3852103,ghs-pop-e2020
PH-CEB,4879968,ghs-pop-e2020
PH-COV,899450,ghs-pop-e2020
PH-DAO,600569,ghs-pop-e2020
PH-DAS,2816182,ghs-pop-e2020
PH-DAV,1370366,ghs-pop-e2020
PH-DIN,121396,ghs-pop-e2020
PH-EAS,478815,ghs-pop-e2020
PH-GUI,199509,ghs-pop-e2020
PH-IFU,236001,ghs-pop-e2020
PH-ILI,2622499,ghs-pop-e2020
PH-ILN,651402,ghs-pop-e2020
PH-ILS,744040,ghs-pop-e2020
PH-ISA,1889291,ghs-pop-e2020
PH-KAL,293753,ghs-pop-e2020
PH-LAG,3702567,ghs-pop-e2020
PH-LAN,1255332,ghs-pop-e2020
PH-LAS,683158,ghs-pop-e2020
PH-LEY,1906221,ghs-pop-e2020
PH-LUN,799702,ghs-pop-e2020
PH-MAD,207781,ghs-pop-e2020
PH-MAG,916033,ghs-pop-e2020
PH-MAS,929539,ghs-pop-e2020
PH-MEM,12698738,ghs-pop-e2020
PH-MOU,183440,ghs-pop-e2020
PH-MSC,661687,ghs-pop-e2020
PH-MSR,1728840,ghs-pop-e2020
PH-NCO,1696411,ghs-pop-e2020
PH-NEC,3033917,ghs-pop-e2020
PH-NER,1438148,ghs-pop-e2020
PH-NSA,660860,ghs-pop-e2020
PH-NUE,2462194,ghs-pop-e2020
PH-NUV,528882,ghs-pop-e2020
PH-OCM,515243,ghs-pop-e2020
PH-ORM,954288,ghs-pop-e2020
PH-PAM,2961051,ghs-pop-e2020
PH-PAN,3340232,ghs-pop-e2020
PH-PLW,1254374,ghs-pop-e2020
PH-QUE,2270455,ghs-pop-e2020
PH-QUI,236220,ghs-pop-e2020
PH-RIZ,3148581,ghs-pop-e2020
PH-ROM,250617,ghs-pop-e2020
PH-SAR,555084,ghs-pop-e2020
PH-SCO,1644117,ghs-pop-e2020
PH-SIG,94931,ghs-pop-e2020
PH-SLE,365514,ghs-pop-e2020
PH-SLU,354647,ghs-pop-e2020
PH-SOR,784592,ghs-pop-e2020
PH-SUK,1034254,ghs-pop-e2020
PH-SUN,503223,ghs-pop-e2020
PH-SUR,571247,ghs-pop-e2020
PH-TAR,1424881,ghs-pop-e2020
PH-TAW,129076,ghs-pop-e2020
PH-WSA,775861,ghs-pop-e2020
PH-ZAN,1112017,ghs-pop-e2020
PH-ZAS,1905159,ghs-pop-e2020
PH-ZMB,863011,ghs-pop-e2020
PH-ZSI,715695,ghs-pop-e2020
PK-BA,8023346,ghs-pop-e2020
PK-FA,4512662,ghs-pop-e2020
PK-IS,2587832,ghs-pop-e2020
PK-KP,31206066,ghs-pop-e2020
PK-PB,123764626,ghs-pop-e2020
PK-SD,52171766,ghs-pop-e2020
PL-DO,2892236,ghs-pop-e2020
PL-KP,2090682,ghs-pop-e2020
PL-LB,1047689,ghs-pop-e2020
PL-LU,2120246,ghs-pop-e2020
PL-MA,5440083,ghs-pop-e2020
PL-MO,3382894,ghs-pop-e2020
PL-OD,2441839,ghs-pop-e2020
PL-OP,957100,ghs-pop-e2020
PL-PD,1190787,ghs-pop-e2020
PL-PM,2324840,ghs-pop-e2020
PL-PO,2123211,ghs-pop-e2020
PL-SL,4469228,ghs-pop-e2020
PL-SW,1247365,ghs-pop-e2020
PL-WI,3488165,ghs-pop-e2020
PL-WM,1454256,ghs-pop-e2020
PL-ZA,1701744,ghs-pop-e2020
PM-ML,787,ghs-pop-e2020
PM-SP,3953,ghs-pop-e2020
PR-AB,25693,ghs-pop-e2020
PR-AD,18759,ghs-pop-e2020
PR-AG,48895,ghs-pop-e2020
PR-AI,22046,ghs-pop-e2020
PR-AN,28280,ghs-pop-e2020
PR-AR,81321,ghs-pop-e2020
PR-BR,28106,ghs-pop-e2020
PR-BC,21848,ghs-pop-e2020
PR-BA,170060,ghs-pop-e2020
PR-CA,148398,ghs-pop-e2020
PR-CB,9600,ghs-pop-e2020
PR-CG,125765,ghs-pop-e2020
PR-CI,38789,ghs-pop-e2020
PR-CL,15372,ghs-pop-e2020
PR-CM,30605,ghs-pop-e2020
PR-CN,44572,ghs-pop-e2020
PR-CE,18551,ghs-pop-e2020
PR-CR,50121,ghs-pop-e2020
PR-CT,22823,ghs-pop-e2020
PR-CU,1502,ghs-pop-e2020
PR-CY,43443,ghs-pop-e2020
PR-CZ,33207,ghs-pop-e2020
PR-DO,36736,ghs-pop-e2020
PR-FA,28592,ghs-pop-e2020
PR-FL,11353,ghs-pop-e2020
PR-GA,18901,ghs-pop-e2020
PR-GD,38653,ghs-pop-e2020
PR-GN,15981,ghs-pop-e2020
PR-GR,49385,ghs-pop-e2020
PR-GU,82736,ghs-pop-e2020
PR-GY,42535,ghs-pop-e2020
PR-HA,38489,ghs-pop-e2020
PR-HO,16376,ghs-pop-e2020
PR-HU,49567,ghs-pop-e2020
PR-IS,40938,ghs-pop-e2020
PR-JA,14916,ghs-pop-e2020
PR-JD,42540,ghs-pop-e2020
PR-JU,39374,ghs-pop-e2020
PR-LA,25327,ghs-pop-e2020
PR-LJ,23234,ghs-pop-e2020
PR-LM,8440,ghs-pop-e2020
PR-LO,22183,ghs-pop-e2020
PR-LP,37372,ghs-pop-e2020
PR-LU,17256,ghs-pop-e2020
PR-MN,38297,ghs-pop-e2020
PR-MO,37468,ghs-pop-e2020
PR-MU,10740,ghs-pop-e2020
PR-MR,31014,ghs-pop-e2020
PR-MI,5668,ghs-pop-e2020
PR-MA,72089,ghs-pop-e2020
PR-NG,25627,ghs-pop-e2020
PR-NA,26434,ghs-pop-e2020
PR-CO,40418,ghs-pop-e2020
PR-OR,20148,ghs-pop-e2020
PR-PA,17007,ghs-pop-e2020
PR-PE,21367,ghs-pop-e2020
PR-PO,139326,ghs-pop-e2020
PR-QU,22691,ghs-pop-e2020
PR-RG,48839,ghs-pop-e2020
PR-RI,13555,ghs-pop-e2020
PR-RY,18085,ghs-pop-e2020
PR-SA,29141,ghs-pop-e2020
PR-SB,23741,ghs-pop-e2020
PR-SG,32604,ghs-pop-e2020
PR-SI,21450,ghs-pop-e2020
PR-SJ,308325,ghs-pop-e2020
PR-SL,36750,ghs-pop-e2020
PR-SS,38545,ghs-pop-e2020
PR-TA,73800,ghs-pop-e2020
PR-TB,74466,ghs-pop-e2020
PR-TR,63691,ghs-pop-e2020
PR-UT,29630,ghs-pop-e2020
PR-VA,36637,ghs-pop-e2020
PR-VB,50324,ghs-pop-e2020
PR-VI,21449,ghs-pop-e2020
PR-VQ,8189,ghs-pop-e2020
PR-YA,34971,ghs-pop-e2020
PR-YB,31720,ghs-pop-e2020
PS-GZA,1759035,ghs-pop-e2020
PS-WEB,3261727,ghs-pop-e2020
PT-AV,640459,ghs-pop-e2020
PT-AZ,204502,ghs-pop-e2020
PT-BA,117950,ghs-pop-e2020
PT-BE,134803,ghs-pop-e2020
PT-BR,777502,ghs-pop-e2020
PT-CB,173320,ghs-pop-e2020
PT-CO,387341,ghs-pop-e2020
PT-EV,150013,ghs-pop-e2020
PT-FA,456733,ghs-pop-e2020
PT-GU,136441,ghs-pop-e2020
PT-LE,440957,ghs-pop-e2020
PT-LI,2337616,ghs-pop-e2020
PT-MA,250845,ghs-pop-e2020
PT-PO,1804494,ghs-pop-e2020
PT-PR,103583,ghs-pop-e2020
PT-SA,417546,ghs-pop-e2020
PT-SE,877541,ghs-pop-e2020
PT-VC,222154,ghs-pop-e2020
PT-VI,341426,ghs-pop-e2020
PT-VR,178963,ghs-pop-e2020
PW-AIM,269,ghs-pop-e2020
PW-AIR,3225,ghs-pop-e2020
PW-ANG,547,ghs-pop-e2020
PW-HAT,501827,level-median
PW-KAY,41,ghs-pop-e2020
PW-KOR,5870,ghs-pop-e2020
PW-MEL,600,ghs-pop-e2020
PW-NGA,1150,ghs-pop-e2020
PW-NGC,125,ghs-pop-e2020
PW-NGD,244,ghs-pop-e2020
PW-NGE,122,ghs-pop-e2020
PW-NGG,891,ghs-pop-e2020
PW-NGI,132,ghs-pop-e2020
PW-NGU,41,ghs-pop-e2020
PW-PEL,436,ghs-pop-e2020
PW-SON,130,ghs-pop-e2020
PY-AMA,190120,ghs-pop-e2020
PY-APA,846351,ghs-pop-e2020
PY-APR,19632,ghs-pop-e2020
PY-ASU,345486,ghs-pop-e2020
PY-BOQ,76018,ghs-pop-e2020
PY-CAA,621714,ghs-pop-e2020
PY-CAN,272709,ghs-pop-e2020
PY-CEN,1479281,ghs-pop-e2020
PY-CON,277162,ghs-pop-e2020
PY-COR,331113,ghs-pop-e2020
PY-CZP,208473,ghs-pop-e2020
PY-GUA,246403,ghs-pop-e2020
PY-ITA,679633,ghs-pop-e2020
PY-MIS,136080,ghs-pop-e2020
PY-NEE,86999,ghs-pop-e2020
PY-PAR,170612,ghs-pop-e2020
PY-PRH,141189,ghs-pop-e2020
PY-SAP,475739,ghs-pop-e2020
QA-AD,41830,ghs-pop-e2020
QA-AK,296203,ghs-pop-e2020
QA-DA,1145934,ghs-pop-e2020
QA-MA,10308,ghs-pop-e2020
QA-RA,940043,ghs-pop-e2020
QA-US,75071,ghs-pop-e2020
QA-WA,233710,ghs-pop-e2020
RE-SA,186076,ghs-pop-e2020
RE-SB,134118,ghs-pop-e2020
RE-SD,308023,ghs-pop-e2020
RE-SP,302206,ghs-pop-e2020
RO-AB,329642,ghs-pop-e2020
RO-AG,592681,ghs-pop-e2020
RO-AR,418198,ghs-pop-e2020
RO-BC,579746,ghs-pop-e2020
RO-BH,568474,ghs-pop-e2020
RO-BN,276894,ghs-pop-e2020
RO-BR,305339,ghs-pop-e2020
RO-BT,389436,ghs-pop-e2020
RO-BU,1853767,ghs-pop-e2020
RO-BV,541992,ghs-pop-e2020
RO-BZ,433851,ghs-pop-e2020
RO-CJ,701878,ghs-pop-e2020
RO-CL,289320,ghs-pop-e2020
RO-CS,267070,ghs-pop-e2020
RO-CT,636970,ghs-pop-e2020
RO-CV,203509,ghs-pop-e2020
RO-DB,501827,ghs-pop-e2020
RO-DJ,635975,ghs-pop-e2020
RO-GJ,325455,ghs-pop-e2020
RO-GL,515087,ghs-pop-e2020
RO-GR,274551,ghs-pop-e2020
RO-HD,379822,ghs-pop-e2020
RO-HR,303577,ghs-pop-e2020
RO-IF,448950,ghs-pop-e2020
RO-IL,265770,ghs-pop-e2020
RO-IS,759397,ghs-pop-e2020
RO-MH,247647,ghs-pop-e2020
RO-MM,465879,ghs-pop-e2020
RO-MS,538574,ghs-pop-e2020
RO-NT,437676,ghs-pop-e2020
RO-OT,410413,ghs-pop-e2020
RO-PH,733934,ghs-pop-e2020
RO-SB,387404,ghs-pop-e2020
RO-SJ,214950,ghs-pop-e2020
RO-SM,334569,ghs-pop-e2020
RO-SV,606800,ghs-pop-e2020
RO-TL,177023,ghs-pop-e2020
RO-TM,692324,ghs-pop-e2020
RO-TR,364359,ghs-pop-e2020
RO-VL,346562,ghs-pop-e2020
RO-VN,320480,ghs-pop-e2020
RO-VS,355042,ghs-pop-e2020
RS-BO,111449,ghs-pop-e2020
RS-BR,177433,ghs-pop-e2020
RS-GB,1889365,ghs-pop-e2020
RS-JA,202082,ghs-pop-e2020
RS-JB,667862,ghs-pop-e2020
RS-JU,329745,ghs-pop-e2020
RS-KO,164222,ghs-pop-e2020
RS-MA,224498,ghs-pop-e2020
RS-MO,214198,ghs-pop-e2020
RS-NI,412497,ghs-pop-e2020
RS-PC,163813,ghs-pop-e2020
RS-PD,188916,ghs-pop-e2020
RS-PI,82684,ghs-pop-e2020
RS-PO,207502,ghs-pop-e2020
RS-RA,342768,ghs-pop-e2020
RS-RS,232002,ghs-pop-e2020
RS-SB,194507,ghs-pop-e2020
RS-SE,185716,ghs-pop-e2020
RS-SR,345465,ghs-pop-e2020
RS-SU,303137,ghs-pop-e2020
RS-SV,134882,ghs-pop-e2020
RS-TO,82380,ghs-pop-e2020
RS-ZA,105830,ghs-pop-e2020
RS-ZB,172882,ghs-pop-e2020
RS-ZL,270997,ghs-pop-e2020
RU-ADY,531517,ghs-pop-e2020
RU-ALT,2284554,ghs-pop-e2020
RU-AMU,799354,ghs-pop-e2020
RU-ARS,1053429,ghs-pop-e2020
RU-AST,1034514,ghs-pop-e2020
RU-BAS,4204220,ghs-pop-e2020
RU-BEL,1628478,ghs-pop-e2020
RU-BRY,1197631,ghs-pop-e2020
RU-BUR,960629,ghs-pop-e2020
RU-CHA,1421665,ghs-pop-e2020
RU-CHE,3465673,ghs-pop-e2020
RU-CHT,37314,ghs-pop-e2020
RU-CHU,1249601,ghs-pop-e2020
RU-COS,5186072,ghs-pop-e2020
RU-DAG,3220890,ghs-pop-e2020
RU-GOA,218554,ghs-pop-e2020
RU-ING,507117,ghs-pop-e2020
RU-IRK,2359396,ghs-pop-e2020
RU-IVA,1029169,ghs-pop-e2020
RU-KAB,827459,ghs-pop-e2020
RU-KAC,671162,ghs-pop-e2020
RU-KAD,980796,ghs-pop-e2020
RU-KAK,295538,ghs-pop-e2020
RU-KAL,1059279,ghs-pop-e2020
RU-KAM,288212,ghs-pop-e2020
RU-KAR,600155,ghs-pop-e2020
RU-KEM,2670420,ghs-pop-e2020
RU-KHA,1324687,ghs-pop-e2020
RU-KHM,1660328,ghs-pop-e2020
RU-KHS,337394,ghs-pop-e2020
RU-KIR,1201796,ghs-pop-e2020
RU-KOM,799665,ghs-pop-e2020
RU-KOS,628143,ghs-pop-e2020
RU-KRA,5421449,ghs-pop-e2020
RU-KRK,2954608,ghs-pop-e2020
RU-KUN,811354,ghs-pop-e2020
RU-KUR,1087978,ghs-pop-e2020
RU-LEN,2213142,ghs-pop-e2020
RU-LIP,1143225,ghs-pop-e2020
RU-MAE,700248,ghs-pop-e2020
RU-MAG,126975,ghs-pop-e2020
RU-MOC,11552014,ghs-pop-e2020
RU-MOR,861664,ghs-pop-e2020
RU-MOW,9195201,ghs-pop-e2020
RU-MUR,706127,ghs-pop-e2020
RU-NEN,38182,ghs-pop-e2020
RU-NIZ,3190108,ghs-pop-e2020
RU-NOD,598796,ghs-pop-e2020
RU-NOO,670760,ghs-pop-e2020
RU-NOV,2827402,ghs-pop-e2020
RU-OMS,1902828,ghs-pop-e2020
RU-ORE,1929443,ghs-pop-e2020
RU-ORL,737840,ghs-pop-e2020
RU-PEN,1336391,ghs-pop-e2020
RU-PER,2554274,ghs-pop-e2020
RU-PRY,1853389,ghs-pop-e2020
RU-PSK,593784,ghs-pop-e2020
RU-ROS,4174952,ghs-pop-e2020
RU-RYA,1110611,ghs-pop-e2020
RU-SAK,944495,ghs-pop-e2020
RU-SAM,3207054,ghs-pop-e2020
RU-SAN,435270,ghs-pop-e2020
RU-SAR,2449678,ghs-pop-e2020
RU-SMO,937990,ghs-pop-e2020
RU-STA,2829751,ghs-pop-e2020
RU-SVE,4263306,ghs-pop-e2020
RU-TAM,1041215,ghs-pop-e2020
RU-TAT,4004911,ghs-pop-e2020
RU-TOM,1093534,ghs-pop-e2020
RU-TUL,1380509,ghs-pop-e2020
RU-TUV,320051,ghs-pop-e2020
RU-TVE,1296383,ghs-pop-e2020
RU-TYU,1579656,ghs-pop-e2020
RU-UDM,1508791,ghs-pop-e2020
