admin_id_old,admin_id_new,code,rule,provenance
AF-PT-LM,AF-PT-LIM,LIM,compound,spine
AF-PT-SK,AF-PT-SAK,SAK,compound,cc0
AF-PT-SM,AF-PT-SHA,SHA,name,spine
AF-PT-SW,AF-PT-SHW,SHW,name,cc0
AF-PT-ZU,AF-PT-ZUR,ZUR,name,cc0
AF-PV-BA,AF-PV-BAG,BAG,name,spine
AF-PV-CH,AF-PV-CHA,CHA,name,cc0
AF-PV-GH,AF-PV-GHO,GHO,name,cc0
AF-PV-JA,AF-PV-JAS,JAS,compound,cc0
AF-PV-KS,AF-PV-KOS,KOS,compound,cc0
AF-PV-SA,AF-PV-SHA,SHA,compound,cc0
AF-PV-SH,AF-PV-SHI,SHI,name,cc0
AF-PV-SL,AF-PV-SAL,SAL,name,cc0
AF-PV-SP,AF-PV-SUP,SUP,compound,cc0
AF-SM-AY,AF-SM-AYB,AYB,name,spine
AF-SM-DS,AF-SM-DIS,DIS,initials,spine
AF-SM-HS,AF-SM-HAS,HAS,compound,cc0
AF-SM-KS,AF-SM-KWS,KWS,initials,cc0
AF-SM-RA,AF-SM-RDA,RDA,initials,cc0
AF-SP-BA,AF-SP-BAL,BAL,name,cc0
AF-SP-KO,AF-SP-KOH,KOH,name,cc0
AF-SP-SA,AF-SP-SAY,SAY,name,cc0
AF-SP-SC,AF-SP-SAN,SAN,name,cc0
AF-SP-SP,AF-SP-SIP,SIP,initials,spine
AF-SP-SQ,AF-SP-SOQ,SOQ,compound,cc0
AF-TK-BA,AF-TK-BAN,BAN,name,cc0
AF-TK-CA,AF-TK-CAB,CAB,compound.alt,cc0
AF-TK-CL,AF-TK-CHA,CHA,name,cc0
AF-TK-DA,AF-TK-DAR,DAR,name,cc0
AF-TK-FA,AF-TK-FAR,FAR,name,spine
AF-TK-IS,AF-TK-ISH,ISH,name,cc0
AF-TK-KA,AF-TK-KAL,KAL,name,cc0
AF-TK-KG,AF-TK-KHG,KHG,compound,cc0
AF-TK-RU,AF-TK-RUS,RUS,name,cc0
AF-TK-TA,AF-TK-TAL,TAL,name,cc0
AF-TK-WA,AF-TK-WAR,WAR,name,cc0
AF-TK-YQ,AF-TK-YAQ,YAQ,compound,cc0
AF-VR-CH,AF-VR-CH,CH,name,spine
AF-VR-DA,AF-VR-DA,DA,name,spine
AF-VR-HB,AF-VR-HI,HI,compound.alt,spine
AF-VR-JL,AF-VR-JA,JA,name,spine
AF-VR-MB,AF-VR-MB,MB,initials,spine
AF-VR-MS,AF-VR-MS,MS,initials,spine
AF-VR-NI,AF-VR-NI,NI,name,spine
AF-VR-SA,AF-VR-SA,SA,initials,spine
AF-ZB-AR,AF-ZB-ARG,ARG,name,cc0
AF-ZB-AT,AF-ZB-ATG,ATG,name,cc0
AF-ZB-DA,AF-ZB-DAY,DAY,name,spine
AF-ZB-MI,AF-ZB-MIZ,MIZ,name,cc0
AF-ZB-QA,AF-ZB-QAL,QAL,name,cc0
AF-ZB-SJ,AF-ZB-SHJ,SHJ,compound,cc0
AF-ZB-SK,AF-ZB-SHI,SHI,name,cc0
AF-ZB-SZ,AF-ZB-SHA,SHA,name,cc0
AF-ZB-TJ,AF-ZB-TAJ,TAJ,initials,cc0
AL-BE-BE,AL-BE-BE,BE,name,spine
AL-BE-KU,AL-BE-KU,KU,name,spine
AL-BE-SK,AL-BE-SK,SK,name,spine
AL-DB-BU,AL-DB-BU,BU,name,spine
AL-DB-DI,AL-DB-DI,DI,name,spine
AL-DB-MA,AL-DB-MA,MA,name,spine
AL-DU-DU,AL-DU-DU,DU,name,cc0
AL-DU-KR,AL-DU-KR,KR,name,spine
AL-EB-EL,AL-EB-EL,EL,name,cc0
AL-EB-GR,AL-EB-GR,GR,name,spine
AL-EB-LI,AL-EB-LI,LI,name,spine
AL-EB-PE,AL-EB-PE,PE,name,spine
AL-FI-FI,AL-FI-FI,FI,name,spine
AL-FI-LU,AL-FI-LU,LU,name,spine
AL-FI-MA,AL-FI-MA,MA,name,spine
AL-GK-GJ,AL-GK-GJ,GJ,name,cc0
AL-GK-PE,AL-GK-PE,PE,name,spine
AL-GK-TE,AL-GK-TE,TE,name,spine
AL-KE-DE,AL-KE-DE,DE,name,spine
AL-KE-KO,AL-KE-KO,KO,name,spine
AL-KE-KR,AL-KE-KR,KR,skeleton,spine
AL-KE-PO,AL-KE-PO,PO,name,spine
AL-KK-HA,AL-KK-HA,HA,name,spine
AL-KK-KU,AL-KK-KU,KU,name,spine
AL-KK-TR,AL-KK-TR,TR,name,spine
AL-LZ-KU,AL-LZ-KU,KU,name,spine
AL-LZ-LE,AL-LZ-LE,LE,name,spine
AL-LZ-MI,AL-LZ-MI,MI,name,spine
AL-LZ-SH,AL-LZ-SH,SH,name,spine
AL-SD-ME,AL-SD-ME,ME,compound.alt,spine
AL-SD-PU,AL-SD-PU,PU,name,spine
AL-SD-SH,AL-SD-SH,SH,name,spine
AL-TI-KA,AL-TI-KA,KA,name,cc0
AL-TI-TI,AL-TI-TI,TI,name,spine
AL-VR-DE,AL-VR-DE,DE,name,spine
AL-VR-SA,AL-VR-SA,SA,name,spine
AL-VR-VL,AL-VR-VL,VL,name,cc0
AO-BG-BA,AO-BG-BAL,BAL,name,cc0
AO-BG-BE,AO-BG-BEN,BEN,name,cc0
AO-BG-BF,AO-BG-BAF,BAF,compound,spine
AO-BG-BO,AO-BG-BOC,BOC,name,spine
AO-BG-CA,AO-BG-CAI,CAI,name,cc0
AO-BG-CH,AO-BG-CHO,CHO,name,cc0
AO-BG-CU,AO-BG-CUB,CUB,name,cc0
AO-BG-GA,AO-BG-GAN,GAN,name,cc0
AO-BG-LO,AO-BG-LOB,LOB,name,spine
AO-BI-AN,AO-BI-AND,AND,name,cc0
AO-BI-CB,AO-BI-CAT,CAT,name,cc0
AO-BI-CG,AO-BI-CHR,CHR,name.ends,cc0
AO-BI-CH,AO-BI-CHI,CHI,name,cc0
AO-BI-CM,AO-BI-CUE,CUE,name,cc0
AO-BI-CN,AO-BI-CUN,CUN,name,cc0
AO-BI-CP,AO-BI-CAM,CAM,name,spine
AO-BI-KU,AO-BI-KUI,KUI,name,cc0
AO-BI-NH,AO-BI-NHA,NHA,name,cc0
AO-BO-AM,AO-BO-AMB,AMB,name,cc0
AO-BO-DA,AO-BO-DAN,DAN,name,cc0
AO-BO-IB,AO-BO-ICB,ICB,conjunction,spine
AO-BO-MU,AO-BO-MUX,MUX,name,spine
AO-BO-NA,AO-BO-NAM,NAM,name,cc0
AO-CB-BE,AO-CB-BEL,BEL,name,cc0
AO-CB-BZ,AO-CB-BUZ,BUZ,compound,cc0
AO-CB-CB,AO-CB-CAB,CAB,name,cc0
AO-CB-LA,AO-CB-LAN,LAN,name,spine
AO-CC-CA,AO-CC-CAL,CAL,name,spine
AO-CC-CC,AO-CC-CCU,CCU,compound.alt,spine
AO-CC-CH,AO-CC-CUC,CUC,name,spine
AO-CC-CN,AO-CC-CUA,CUA,name,spine
AO-CC-DI,AO-CC-DIR,DIR,name,spine
AO-CC-MA,AO-CC-MAV,MAV,name,cc0
AO-CC-ME,AO-CC-MEN,MEN,name,cc0
AO-CC-NA,AO-CC-NAN,NAN,name,spine
AO-CC-RI,AO-CC-RIV,RIV,name,cc0
AO-CN-AM,AO-CN-AMB,AMB,name,cc0
AO-CN-BA,AO-CN-BUA,BUA,compound,spine
AO-CN-BN,AO-CN-BAN,BAN,name,cc0
AO-CN-BO,AO-CN-BOL,BOL,name,cc0
AO-CN-CN,AO-CN-CAM,CAM,name,cc0
AO-CN-CZ,AO-CN-CAZ,CAZ,name,cc0
AO-CN-DE,AO-CN-DEM,DEM,name,spine
AO-CN-GA,AO-CN-GOA,GOA,compound,cc0
AO-CN-LU,AO-CN-LUC,LUC,name,cc0
AO-CN-NG,AO-CN-GON,GON,name,cc0
AO-CN-PA,AO-CN-PAA,PAA,compound,spine
AO-CN-QU,AO-CN-QUI,QUI,name,cc0
AO-CN-SC,AO-CN-SAC,SAC,compound,cc0
AO-CS-AM,AO-CS-AMB,AMB,name,cc0
AO-CS-CA,AO-CS-CAS,CAS,name,cc0
AO-CS-CO,AO-CS-CON,CON,name,cc0
AO-CS-EB,AO-CS-EBO,EBO,name,cc0
AO-CS-LI,AO-CS-LIB,LIB,name,cc0
AO-CS-MU,AO-CS-MUS,MUS,name,cc0
AO-CS-PA,AO-CS-POA,POA,compound,cc0
AO-CS-QB,AO-CS-QUA,QUA,name.ends,cc0
AO-CS-QL,AO-CS-QUI,QUI,name,cc0
AO-CS-SE,AO-CS-SEL,SEL,name,cc0
AO-CS-SU,AO-CS-SUM,SUM,name,spine
AO-CS-WK,AO-CS-WAK,WAK,compound,cc0
AO-CU-CA,AO-CU-CAA,CAA,name.ends,cc0
AO-CU-CN,AO-CU-CAH,CAH,name,cc0
AO-CU-CR,AO-CU-CUR,CUR,name,spine
AO-CU-CV,AO-CU-CUV,CUV,name,cc0
AO-CU-NA,AO-CU-NAM,NAM,name,cc0
AO-CU-OM,AO-CU-OMB,OMB,name,cc0
AO-HL-CB,AO-HL-CHA,CHA,name.ends,cc0
AO-HL-CC,AO-HL-CAC,CAC,name,cc0
AO-HL-CG,AO-HL-GAM,GAM,name,cc0
AO-HL-CH,AO-HL-CHI,CHI,name,cc0
AO-HL-CP,AO-HL-CHO,CHO,name.ends,cc0
AO-HL-CQ,AO-HL-CAL,CAL,name,cc0
AO-HL-HU,AO-HL-HUM,HUM,name,cc0
AO-HL-JA,AO-HL-JAM,JAM,name,cc0
AO-HL-KU,AO-HL-KUV,KUV,name,cc0
AO-HL-LU,AO-HL-LUB,LUB,name,spine
AO-HL-MA,AO-HL-MAT,MAT,name,cc0
AO-HL-QL,AO-HL-QUI,QUI,name,cc0
AO-HL-TC,AO-HL-TCH,TCH,name,spine
AO-HM-BA,AO-HM-BAI,BAI,name,cc0
AO-HM-CA,AO-HM-CAA,CAA,name,cc0
AO-HM-CT,AO-HM-CAC,CAC,name,cc0
AO-HM-EK,AO-HM-EKU,EKU,name,spine
AO-HM-HU,AO-HM-HUA,HUA,name,spine
AO-HM-LD,AO-HM-LOI,LOI,name.ends,cc0
AO-HM-LG,AO-HM-LON,LON,name,cc0
AO-HM-MU,AO-HM-MUN,MUN,name,cc0
AO-HM-TJ,AO-HM-TCH,TCH,name,cc0
AO-HM-TT,AO-HM-CHC,CHC,compound,cc0
AO-HM-UC,AO-HM-UKU,UKU,name,spine
AO-LN-CB,AO-LN-CAM,CAM,name,cc0
AO-LN-CH,AO-LN-CHI,CHI,name,cc0
AO-LN-CL,AO-LN-CUI,CUI,name,cc0
AO-LN-CN,AO-LN-CUA,CUA,name,cc0
AO-LN-CP,AO-LN-CAP,CAP,name,spine
AO-LN-CU,AO-LN-CAU,CAU,name,cc0
AO-LN-LC,AO-LN-LUC,LUC,name,cc0
AO-LN-LU,AO-LN-LUB,LUB,name,cc0
AO-LN-XM,AO-LN-XAM,XAM,compound,cc0
AO-LS-CA,AO-LS-CAC,CAC,name,cc0
AO-LS-DA,AO-LS-DAL,DAL,name,cc0
AO-LS-MU,AO-LS-MUC,MUC,name,cc0
AO-LS-SA,AO-LS-SAU,SAU,name,cc0
AO-LU-CC,AO-LU-CAC,CAC,name,cc0
AO-LU-CZ,AO-LU-CAZ,CAZ,name,cc0
AO-LU-IN,AO-LU-ING,ING,name,cc0
AO-LU-KK,AO-LU-KIK,KIK,compound,spine
AO-LU-MA,AO-LU-MAI,MAI,name,cc0
AO-LU-RA,AO-LU-RAN,RAN,name,cc0
AO-LU-SA,AO-LU-SAA,SAA,name.ends,cc0
AO-LU-SZ,AO-LU-SAM,SAM,name,cc0
AO-LU-VI,AO-LU-VIA,VIA,name,cc0
AO-ML-CC,AO-ML-CC,CC,initials,spine
AO-ML-CD,AO-ML-CD,CD,initials,spine
AO-ML-CG,AO-ML-CA,CA,name,spine
AO-ML-CL,AO-ML-CL,CL,skeleton,spine
AO-ML-CN,AO-ML-CN,CN,initials,spine
AO-ML-CO,AO-ML-CM,CM,skeleton,spine
AO-ML-CR,AO-ML-CZ,CZ,skeleton,spine
AO-ML-LU,AO-ML-LU,LU,name,spine
AO-ML-ML,AO-ML-MA,MA,name,spine
AO-ML-MR,AO-ML-MR,MR,skeleton,spine
AO-ML-MS,AO-ML-MS,MS,skeleton,spine
AO-ML-MU,AO-ML-MU,MU,name,spine
AO-ML-QL,AO-ML-QU,QU,name,spine
AO-ML-QR,AO-ML-QR,QR,skeleton,spine
AO-MX-AZ,AO-MX-AZA,AZA,qualifier,cc0
AO-MX-CA,AO-MX-CAA,CAA,name.ends,spine
AO-MX-CN,AO-MX-CAM,CAM,name,cc0
AO-MX-LE,AO-MX-LEU,LEU,name,cc0
AO-MX-LM,AO-MX-LUN,LUN,compound,cc0
AO-MX-LN,AO-MX-LUO,LUO,name.ends,spine
AO-MX-LU,AO-MX-LUA,LUA,name,spine
AO-MX-LZ,AO-MX-LUC,LUC,name,spine
AO-MX-MO,AO-MX-MOX,MOX,name,cc0
AO-NA-BI,AO-NA-BIB,BIB,name,cc0
AO-NA-CA,AO-NA-CAM,CAM,name,cc0
AO-NA-NA,AO-NA-NAM,NAM,name,cc0
AO-NA-TO,AO-NA-TOM,TOM,name,cc0
AO-NA-VI,AO-NA-VIR,VIR,name,cc0
AO-UI-AC,AO-UI-ACA,ACA,qualifier,cc0
AO-UI-AM,AO-UI-AMB,AMB,name,cc0
AO-UI-BE,AO-UI-BEM,BEM,name,cc0
AO-UI-BN,AO-UI-BUN,BUN,name,cc0
AO-UI-BU,AO-UI-BUE,BUE,name,cc0
AO-UI-DA,AO-UI-DAM,DAM,name,cc0
AO-UI-MD,AO-UI-MDZ,MDZ,preposition,cc0
AO-UI-MI,AO-UI-MIL,MIL,name,cc0
AO-UI-MU,AO-UI-MUC,MUC,name,cc0
AO-UI-NE,AO-UI-NEG,NEG,name,cc0
AO-UI-PU,AO-UI-PUR,PUR,name,spine
AO-UI-QM,AO-UI-QUE,QUE,name.ends,cc0
AO-UI-QT,AO-UI-QUI,QUI,name,cc0
AO-UI-SO,AO-UI-SON,SON,name,cc0
AO-UI-SP,AO-UI-SAP,SAP,compound,spine
AO-UI-UI,AO-UI-UIG,UIG,name,cc0
AO-ZA-CU,AO-ZA-CUI,CUI,name,cc0
AO-ZA-MK,AO-ZA-MBC,MBC,compound,cc0
AO-ZA-NO,AO-ZA-NOQ,NOQ,name,spine
AO-ZA-NZ,AO-ZA-NZE,NZE,compound.alt,spine
AO-ZA-SO,AO-ZA-SOY,SOY,name,cc0
AO-ZA-TO,AO-ZA-TOM,TOM,name,cc0
AR-BA-AA,AR-BA-ADA,ADA,compound,spine
AR-BA-AB,AR-BA-ABR,ABR,compound.alt,spine
AR-BA-AC,AR-BA-AG,AG,initials,cc0
AR-BA-AL,AR-BA-ALB,ALB,name,spine
AR-BA-AM,AR-BA-AM,AM,name,cc0
AR-BA-AV,AR-BA-AVE,AVE,name,spine
AR-BA-AY,AR-BA-AY,AY,name,cc0
AR-BA-AZ,AR-BA-AZU,AZU,name,spine
AR-BA-BB,AR-BA-BB,BB,initials,cc0
AR-BA-BC,AR-BA-BAL,BAL,name,spine
AR-BA-BD,AR-BA-BA,BA,name,cc0
AR-BA-BG,AR-BA-BR,BR,name,cc0
AR-BA-BJ,AR-BA-BEJ,BEJ,compound,spine
AR-BA-BM,AR-BA-ARR,ARR,name,spine
AR-BA-BO,AR-BA-BOL,BOL,name,spine
AR-BA-BR,AR-BA-BRA,BRA,name,spine
AR-BA-BS,AR-BA-BEO,BEO,name.ends,spine
AR-BA-BZ,AR-BA-BER,BER,name,spine
AR-BA-CA,AR-BA-CA,CA,preposition.significant,cc0
AR-BA-CB,AR-BA-CH,CH,name,cc0
AR-BA-CC,AR-BA-CC,CC,initials,cc0
AR-BA-CD,AR-BA-CD,CD,initials,cc0
AR-BA-CE,AR-BA-CSU,CSU,compound.alt,spine
AR-BA-CH,AR-BA-CHA,CHA,name,spine
AR-BA-CI,AR-BA-CAS,CAS,name,spine
AR-BA-CL,AR-BA-CN,CN,skeleton,cc0
AR-BA-CM,AR-BA-CM,CM,skeleton,cc0
AR-BA-CO,AR-BA-COL,COL,name,spine
AR-BA-CP,AR-BA-CP,CP,initials,cc0
AR-BA-CR,AR-BA-CML,CML,preposition.significant,spine
AR-BA-CS,AR-BA-CS,CS,initials,cc0
AR-BA-CT,AR-BA-CT,CT,initials,cc0
AR-BA-CV,AR-BA-CHI,CHI,name,spine
AR-BA-DA,AR-BA-DA,DA,name,cc0
AR-BA-DO,AR-BA-DOL,DOL,name,spine
AR-BA-EB,AR-BA-EE,EE,initials,cc0
AR-BA-EC,AR-BA-EDC,EDC,preposition,spine
AR-BA-EN,AR-BA-ENS,ENS,name,spine
AR-BA-ES,AR-BA-ESC,ESC,name,spine
AR-BA-FC,AR-BA-FLV,FLV,compound,spine
AR-BA-GA,AR-BA-GAL,GAL,compound.alt,spine
AR-BA-GB,AR-BA-GB,GB,initials,cc0
AR-BA-GD,AR-BA-GEA,GEA,compound,spine
AR-BA-GE,AR-BA-GAR,GAR,compound.alt,spine
AR-BA-GG,AR-BA-GEG,GEG,compound,spine
AR-BA-GH,AR-BA-GEH,GEH,compound,spine
AR-BA-GI,AR-BA-GP,GP,initials,cc0
AR-BA-GJ,AR-BA-GJM,GJM,initials,spine
AR-BA-GL,AR-BA-GEL,GEL,compound,spine
AR-BA-GM,AR-BA-GM,GM,initials,cc0
AR-BA-GN,AR-BA-GSM,GSM,initials,spine
AR-BA-GP,AR-BA-GPU,GPU,compound.alt,spine
AR-BA-GR,AR-BA-GR,GR,initials,cc0
AR-BA-GS,AR-BA-GES,GES,compound,spine
AR-BA-GT,AR-BA-GVI,GVI,compound.alt,spine
AR-BA-GU,AR-BA-GUA,GUA,name,spine
AR-BA-GV,AR-BA-GEV,GEV,compound,spine
AR-BA-GZ,AR-BA-GEP,GEP,compound,spine
AR-BA-HY,AR-BA-HIY,HIY,compound,spine
AR-BA-JU,AR-BA-JUN,JUN,name,spine
AR-BA-LA,AR-BA-LNA,LNA,initials,spine
AR-BA-LB,AR-BA-LO,LO,name,cc0
AR-BA-LC,AR-BA-COS,COS,name,spine
AR-BA-LF,AR-BA-FLO,FLO,name,spine
AR-BA-LI,AR-BA-LI,LI,name,cc0
AR-BA-LM,AR-BA-MAT,MAT,name,spine
AR-BA-LO,AR-BA-LOB,LOB,name,spine
AR-BA-LR,AR-BA-LA,LA,name,cc0
AR-BA-LS,AR-BA-LAN,LAN,name,spine
AR-BA-LT,AR-BA-PL,PL,name,cc0
AR-BA-LU,AR-BA-LUJ,LUJ,name,spine
AR-BA-LZ,AR-BA-LDZ,LDZ,preposition,spine
AR-BA-MA,AR-BA-MAI,MAI,name,spine
AR-BA-MC,AR-BA-MAC,MAC,compound,spine
AR-BA-MD,AR-BA-MES,MES,name.ends,spine
AR-BA-ME,AR-BA-MER,MER,name,spine
AR-BA-MH,AR-BA-MH,MH,initials,cc0
AR-BA-ML,AR-BA-MAG,MAG,name,spine
AR-BA-MN,AR-BA-MOR,MOR,name,spine
AR-BA-MP,AR-BA-MP,MP,initials,cc0
AR-BA-MR,AR-BA-MOO,MOO,name.ends,spine
AR-BA-MT,AR-BA-MON,MON,name,spine
AR-BA-NA,AR-BA-NA,NA,name,cc0
AR-BA-NE,AR-BA-NEC,NEC,name,spine
AR-BA-NJ,AR-BA-NDJ,NDJ,preposition,spine
AR-BA-OL,AR-BA-OLA,OLA,name,spine
AR-BA-PA,AR-BA-PAT,PAT,name,spine
AR-BA-PE,AR-BA-PE,PE,name,cc0
AR-BA-PG,AR-BA-PER,PER,name,spine
AR-BA-PI,AR-BA-PI,PI,name,cc0
AR-BA-PJ,AR-BA-PEH,PEH,name,spine
AR-BA-PL,AR-BA-PIA,PIA,name.ends,spine
AR-BA-PU,AR-BA-PU,PU,name,cc0
AR-BA-PX,AR-BA-PIL,PIL,name,spine
AR-BA-QU,AR-BA-QU,QU,name,cc0
AR-BA-RI,AR-BA-RIV,RIV,name,spine
AR-BA-RM,AR-BA-RAM,RAM,name,spine
AR-BA-RO,AR-BA-RO,RO,name,cc0
AR-BA-RP,AR-BA-ROP,ROP,compound,spine
AR-BA-RU,AR-BA-RA,RA,name,cc0
AR-BA-SA,AR-BA-SAA,SAA,preposition.significant,spine
AR-BA-SC,AR-BA-SC,SC,initials,cc0
AR-BA-SD,AR-BA-SV,SV,skeleton,cc0
AR-BA-SE,AR-BA-SAV,SAV,compound,spine
AR-BA-SF,AR-BA-SF1,SF1,initials,spine
AR-BA-SG,AR-BA-SN,SN,any2,cc0
AR-BA-SI,AR-BA-SAI,SAI,compound,spine
AR-BA-SL,AR-BA-SL,SL,skeleton,cc0
AR-BA-SN,AR-BA-SAN,SAN,compound,spine
AR-BA-SP,AR-BA-SP,SP,initials,cc0
AR-BA-SQ,AR-BA-SA,SA,name,cc0
AR-BA-SR,AR-BA-SF2,SF2,initials,spine
AR-BA-ST,AR-BA-SAL,SAL,name,spine
AR-BA-SU,AR-BA-SUI,SUI,name,spine
AR-BA-TA,AR-BA-TRA,TRA,compound,spine
AR-BA-TD,AR-BA-TAN,TAN,name,spine
AR-BA-TF,AR-BA-TDF,TDF,preposition,spine
AR-BA-TI,AR-BA-TIG,TIG,name,spine
AR-BA-TL,AR-BA-TRL,TRL,compound,spine
AR-BA-TO,AR-BA-TOO,TOO,name.ends,spine
AR-BA-TP,AR-BA-TAP,TAP,name,spine
AR-BA-TQ,AR-BA-TOR,TOR,name,spine
AR-BA-TR,AR-BA-TL,TL,initials,cc0
AR-BA-VG,AR-BA-VIG,VIG,compound,spine
AR-BA-VI,AR-BA-VIO,VIO,name.ends,spine
AR-BA-VL,AR-BA-VIL,VIL,compound,spine
AR-BA-VM,AR-BA-VDM,VDM,preposition,spine
AR-BA-ZA,AR-BA-ZAR,ZAR,name,spine
AR-CB-CA,AR-CB-CA,CA,name,cc0
AR-CB-CB,AR-CB-CP,CP,skeleton,cc0
AR-CB-CE,AR-CB-CE,CE,preposition.significant,spine
AR-CB-CO,AR-CB-CO,CO,name,cc0
AR-CB-GM,AR-CB-GS,GS,initials,spine
AR-CB-GR,AR-CB-GR,GR,initials,cc0
AR-CB-IS,AR-CB-IS,IS,name,spine
AR-CB-JC,AR-CB-JC,JC,initials,cc0
AR-CB-MI,AR-CB-MI,MI,name,cc0
AR-CB-MJ,AR-CB-MJ,MJ,initials,cc0
AR-CB-PO,AR-CB-PO,PO,name,spine
AR-CB-PP,AR-CB-PR,PR,initials,cc0
AR-CB-PU,AR-CB-PU,PU,name,cc0
AR-CB-RC,AR-CB-RC,RC,initials,cc0
AR-CB-RG,AR-CB-RS,RS,initials,cc0
AR-CB-RP,AR-CB-RP,RP,initials,cc0
AR-CB-RS,AR-CB-RI,RI,any2,cc0
AR-CB-SA,AR-CB-SA,SA,initials,cc0
AR-CB-SJ,AR-CB-SN,SN,any2,spine
AR-CB-SM,AR-CB-SM,SM,initials,cc0
AR-CB-SO,AR-CB-SO,SO,name,cc0
AR-CB-SV,AR-CB-SJ,SJ,initials,cc0
AR-CB-TA,AR-CB-TA,TA,initials,spine
AR-CB-TO,AR-CB-TO,TO,name,cc0
AR-CB-TU,AR-CB-TU,TU,name,spine
AR-CB-UN,AR-CB-UN,UN,name,cc0
AR-CC-AB,AR-CC-AB,AB,initials,cc0
AR-CC-BE,AR-CC-BE,BE,name,cc0
AR-CC-CF,AR-CC-CF,CF,initials,cc0
AR-CC-CH,AR-CC-CH,CH,name,cc0
AR-CC-DC,AR-CC-DO,DO,preposition.significant,cc0
AR-CC-FJ,AR-CC-FJ,FJ,initials,cc0
AR-CC-GB,AR-CC-GB,GB,initials,cc0
AR-CC-GD,AR-CC-GD,GD,initials,cc0
AR-CC-GG,AR-CC-GG,GG,initials,cc0
AR-CC-IN,AR-CC-IN,IN,name,cc0
AR-CC-LI,AR-CC-LI,LI,name,cc0
AR-CC-LM,AR-CC-LG,LG,initials,cc0
AR-CC-MA,AR-CC-MA,MA,name,cc0
AR-CC-MF,AR-CC-ML,ML,initials,cc0
AR-CC-NJ,AR-CC-NJ,NJ,preposition.significant,cc0
AR-CC-OH,AR-CC-OH,OH,compound,cc0
AR-CC-PM,AR-CC-PM,PM,preposition.significant,cc0
AR-CC-PP,AR-CC-PP,PP,preposition.significant,cc0
AR-CC-QU,AR-CC-QU,QU,name,cc0
AR-CC-SC,AR-CC-SC,SC,initials,cc0
AR-CC-SF,AR-CC-SF,SF,initials,cc0
AR-CC-SL,AR-CC-SL,SL,initials,cc0
AR-CC-TA,AR-CC-TA,TA,name,cc0
AR-CC-VM,AR-CC-VM,VM,preposition.significant,cc0
AR-CH-BI,AR-CH-BI,BI,name,spine
AR-CH-CU,AR-CH-CU,CU,name,cc0
AR-CH-ES,AR-CH-ES,ES,name,spine
AR-CH-FA,AR-CH-FA,FA,initials,cc0
AR-CH-FU,AR-CH-FU,FU,name,cc0
AR-CH-GM,AR-CH-GA,GA,name,cc0
AR-CH-GS,AR-CH-GS,GS,skeleton,cc0
AR-CH-LA,AR-CH-LA,LA,name,cc0
AR-CH-MA,AR-CH-MA,MA,name,cc0
AR-CH-PI,AR-CH-PI,PI,preposition.significant,cc0
AR-CH-RA,AR-CH-RA,RA,name,spine
AR-CH-RS,AR-CH-RS,RS,initials,cc0
AR-CH-SA,AR-CH-SA,SA,name,cc0
AR-CH-TH,AR-CH-TE,TE,name,cc0
AR-CH-TN,AR-CH-TL,TL,skeleton,cc0
AR-CN-BA,AR-CN-BA,BA,preposition.significant,cc0
AR-CN-BV,AR-CN-BV,BV,initials,spine
AR-CN-CC,AR-CN-CC,CC,initials,spine
AR-CN-CN,AR-CN-CA,CA,name,cc0
AR-CN-CO,AR-CN-CO,CO,name,cc0
AR-CN-EM,AR-CN-EM,EM,name,cc0
AR-CN-ES,AR-CN-ES,ES,name,spine
AR-CN-GA,AR-CN-GA,GA,initials,cc0
AR-CN-GO,AR-CN-GO,GO,name,cc0
AR-CN-GP,AR-CN-GP,GP,initials,cc0
AR-CN-IT,AR-CN-IT,IT,name,cc0
AR-CN-IZ,AR-CN-TZ,TZ,skeleton,cc0
AR-CN-LA,AR-CN-LA,LA,name,cc0
AR-CN-MB,AR-CN-MB,MB,name,cc0
AR-CN-MC,AR-CN-MC,MC,initials,cc0
AR-CN-ME,AR-CN-ME,ME,name,cc0
AR-CN-PL,AR-CN-PL,PL,preposition.significant,cc0
AR-CN-SA,AR-CN-SC,SC,skeleton,cc0
AR-CN-SC,AR-CN-AN,AN,any2,spine
AR-CN-SG,AR-CN-SN,SN,any2,cc0
AR-CN-SL,AR-CN-SA,SA,name,cc0
AR-CN-SM,AR-CN-SM,SM,initials,cc0
AR-CN-SP,AR-CN-SL,SL,initials,cc0
AR-CN-SR,AR-CN-SR,SR,initials,cc0
AR-CN-ST,AR-CN-ST,ST,initials,cc0
AR-CT-AC,AR-CT-AN,AN,name,spine
AR-CT-AG,AR-CT-ND,ND,skeleton,spine
AR-CT-AM,AR-CT-AM,AM,name,cc0
AR-CT-AS,AR-CT-AS,AS,preposition.significant,spine
AR-CT-BE,AR-CT-BE,BE,name,spine
AR-CT-CA,AR-CT-CP,CP,skeleton,spine
AR-CT-CT,AR-CT-CA,CA,name,cc0
AR-CT-EA,AR-CT-AL,AL,name,spine
AR-CT-FE,AR-CT-FM,FM,initials,cc0
AR-CT-LP,AR-CT-PA,PA,name,cc0
AR-CT-PA,AR-CT-PC,PC,skeleton,cc0
AR-CT-PO,AR-CT-PO,PO,name,cc0
AR-CT-SM,AR-CT-SM,SM,initials,spine
AR-CT-SR,AR-CT-SR,SR,initials,spine
AR-CT-TI,AR-CT-TI,TI,name,spine
AR-CT-VV,AR-CT-VV,VV,initials,cc0
